event,start_s,end_s,duration_s,peak_db,rms_db,attack_time_s,median_f0_hz,pitch_step_count,max_pitch_step_hz,possible_polyphony,auto_verdict,rationale,suggested_annotation,candidate_score
161,82.46566893424037,82.82557823129251,0.3599092970521542,-14.431794672340967,-24.437274498144316,0.034829931972789115,53.036699875034714,0,0.0,True,Review,possible polyphony,"Review candidate: duration and level are favorable, but audition remains required.",0.6165700792702038
418,206.37315192743765,206.67210884353742,0.29895691609977326,-18.155609965429502,-30.004584736912726,0.008707482993197279,78.89087656529517,0,0.0,True,Review,possible polyphony,"Review candidate: duration and level are favorable, but audition remains required.",0.6086474860831537
532,259.92417233560093,260.31891156462586,0.3947392290249433,-12.79157488464704,-22.418935637006072,0.046439909297052155,84.72630296766573,0,0.0,True,Review,possible polyphony,"Review candidate: duration and level are favorable, but audition remains required.",0.6067157564614734
18,8.870022675736962,9.287981859410431,0.4179591836734694,-20.605931701121314,-33.85563080898081,0.034829931972789115,95.45454545454545,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.6025952592527202
93,43.03818594104308,43.37487528344671,0.33668934240362813,-16.232857393707786,-26.581384236736014,0.034829931972789115,74.24242424242425,0,0.0,True,Review,possible polyphony,"Review candidate: duration and level are favorable, but audition remains required.",0.6003383093191448
7,3.053424036281179,3.541043083900227,0.4876190476190476,-17.613409536275324,-26.71973791976717,0.06965986394557823,92.9400399733511,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.5993896138749492
572,276.4567800453515,276.921179138322,0.46439909297052157,-19.2289122789563,-30.98076569776087,0.034829931972789115,112.5,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.5986741952895176
511,251.89006802721087,252.3892970521542,0.4992290249433107,-17.099278383495,-29.755649126421154,0.034829931972789115,162.13235294117646,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.5973917679847387
299,154.05278911564625,154.261768707483,0.2089795918367347,-20.178898051096915,-35.18639788567662,0.058049886621315196,162.1345444223673,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.5972767458476842
327,164.16507936507938,164.46693877551022,0.301859410430839,-26.86862251070323,-39.73834891492433,0.034829931972789115,250.5681818181818,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.5972409433400963
528,258.56580498866214,258.9837641723356,0.4179591836734694,-11.66662925861191,-22.202649399654206,0.046439909297052155,60.827586206896555,0,0.0,True,Review,possible polyphony,"Review candidate: duration and level are favorable, but audition remains required.",0.5969081204468172
3,0.8359183673469388,1.2770975056689342,0.44117913832199546,-12.56565828129887,-23.840642979558414,0.0,64.00580551523947,0,0.0,True,Review,possible polyphony,"Review candidate: duration and level are favorable, but audition remains required.",0.5947578490694316
75,36.55981859410431,36.94294784580499,0.3831292517006803,-13.706210950687503,-23.016974895892215,0.058049886621315196,76.82926829268293,0,0.0,True,Review,possible polyphony,"Review candidate: duration and level are favorable, but audition remains required.",0.5915890032122073
474,239.6299319727891,239.98984126984126,0.3599092970521542,-15.99895979332868,-23.553804808909486,0.058049886621315196,73.01324503311258,0,0.0,True,Review,possible polyphony,"Review candidate: duration and level are favorable, but audition remains required.",0.5865131703041488
275,144.17269841269842,144.71836734693878,0.5456689342403628,-15.203700870949424,-28.391773363434613,0.034829931972789115,159.2057761732852,0,0.0,False,Review,candidate ranking only,Likely use candidate: duration and level match the calibrated labeled set; no large pitch step detected.,0.5835463914430077
573,276.9908390022676,277.50167800453517,0.5108390022675737,-14.438778583337202,-30.318529034310888,0.058049886621315196,127.08933717579251,0,0.0,False,Review,candidate ranking only,Likely use candidate: duration and level match the calibrated labeled set; no large pitch step detected.,0.5835380349346302
36,19.30739229024943,19.702131519274378,0.3947392290249433,-23.460545082750237,-35.404542762148616,0.034829931972789115,173.6220472440945,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.5817799605532792
400,196.2550566893424,196.4219501133787,0.16689342403628118,-25.074227752143603,-32.22095209661636,0.014512471655328799,94.43298118190822,0,0.0,False,Review,candidate ranking only,Review candidate: no decisive automated exclusion.,0.5794291538933528
